step,type,amount,oldbalanceOrg,newbalanceOrig,amount_ratio,new_device,location_anomaly,velocity_5m,velocity_1h,account_age_days,fraud_incidents,hour_of_day,risky_network_links,isFraud
559,TRANSFER,21747.11,214043.26,192296.15,1.39,0,0,1,2,2125,0,7,0,0
34,TRANSFER,13949.14,57277.17,43328.03,1.91,1,0,0,1,168,0,10,0,0
140,DEBIT,5188.55,12456.69,7268.14,1.96,0,0,1,0,595,0,20,0,0
145,PAYMENT,17733.79,170000.65,152266.86,0.75,0,0,1,0,293,0,1,0,0
542,CASH_OUT,341798.04,403167.71,61369.67,14.47,1,1,5,9,88,2,14,2,1
585,PAYMENT,10835.66,102012.68,91177.02,1.99,0,1,1,0,1053,0,9,0,0
286,DEBIT,7258.08,25592.47,18334.39,1.7,0,1,0,2,2307,0,22,0,0
709,TRANSFER,211309.43,175832.89,0.0,7.31,1,0,4,8,22,0,13,1,1
427,PAYMENT,9480.71,119381.07,109900.36,0.39,0,0,0,0,1761,0,19,0,0
619,CASH_OUT,14236.87,29342.83,15105.96,0.46,0,0,1,2,2377,0,19,0,0
215,TRANSFER,21577.44,274332.76,252755.32,0.29,0,0,0,3,253,0,23,0,0
547,CASH_OUT,13752.01,96605.04,82853.03,1.77,1,0,0,2,2236,0,19,0,0
735,PAYMENT,1388.57,10746.58,9358.01,1.96,1,0,1,3,1750,0,15,0,0
615,PAYMENT,9227.87,77034.82,67806.95,1.07,0,0,1,1,1942,0,15,0,0
187,TRANSFER,21815.4,206580.05,184764.65,0.38,0,0,1,3,2137,0,19,0,0
325,TRANSFER,314.57,552.63,238.06,1.7,0,1,0,0,918,0,13,0,0
556,CASH_OUT,352430.11,332581.87,0.0,3.66,1,1,6,9,178,2,4,2,1
375,TRANSFER,13925.86,130772.0,116846.14,1.76,0,1,0,3,1047,0,15,0,0
599,PAYMENT,7505.56,42661.73,35156.17,2.06,0,0,1,3,2439,0,23,0,0
147,PAYMENT,12229.17,31689.33,19460.16,0.6,1,0,0,0,2144,0,3,0,0
693,TRANSFER,19156.5,46883.43,27726.93,1.99,0,1,1,0,283,0,21,0,0
629,DEBIT,18958.0,239097.35,220139.35,1.61,1,0,0,1,2313,0,5,0,0
519,TRANSFER,16642.19,119425.68,102783.49,1.69,0,0,1,1,501,0,15,0,0
514,PAYMENT,12086.25,109317.96,97231.71,0.2,0,0,1,2,1921,0,10,0,0
435,DEBIT,16074.53,194250.73,178176.2,1.41,0,1,1,0,1562,0,3,0,0
78,TRANSFER,260959.91,299893.79,38933.88,13.35,1,1,4,11,33,0,6,1,1
546,CASH_OUT,14824.93,86079.79,71254.86,1.04,0,1,1,0,1841,0,18,0,0
197,CASH_OUT,1354.46,4182.31,2827.85,0.51,0,0,1,3,1028,0,5,0,0
376,PAYMENT,8523.81,106024.74,97500.93,0.91,0,1,1,3,2030,0,16,0,0
687,CASH_OUT,433638.43,416663.75,0.0,4.24,0,0,8,18,117,1,15,4,1
411,DEBIT,12515.14,19660.05,7144.91,1.53,1,1,1,1,2093,0,3,0,0
628,TRANSFER,23514.75,332149.89,308635.14,1.22,1,0,1,1,1744,0,4,0,0
312,TRANSFER,143092.86,162361.21,19268.35,5.61,1,1,3,14,99,2,0,1,1
296,PAYMENT,9265.52,90835.58,81570.06,2.02,0,0,1,3,237,0,8,0,0
671,CASH_OUT,15541.65,155184.25,139642.6,1.55,0,0,0,0,2400,0,23,0,0
130,DEBIT,9494.32,12079.83,2585.51,1.17,0,0,0,1,1356,0,10,0,0
253,TRANSFER,9444.43,137719.18,128274.75,0.46,0,0,0,3,819,0,13,0,0
181,PAYMENT,16129.14,230727.74,214598.6,0.7,0,0,1,0,687,0,13,0,0
195,PAYMENT,15479.97,162981.13,147501.16,1.67,0,0,1,2,1557,0,3,0,0
355,TRANSFER,2588.8,26417.26,23828.46,2.19,0,0,1,2,1643,0,19,0,0
558,CASH_OUT,15535.91,167546.66,152010.75,1.9,0,1,0,0,2324,0,6,0,0
214,CASH_OUT,80696.17,70839.24,0.0,3.56,1,1,8,13,37,0,22,1,1
336,PAYMENT,22338.94,227202.32,204863.38,0.36,1,1,0,2,2293,0,0,0,0
276,TRANSFER,427001.85,503975.74,76973.89,9.46,0,0,5,11,127,2,12,2,1
24,PAYMENT,5890.55,61015.06,55124.51,0.84,0,0,1,3,2069,0,0,0,0
232,DEBIT,6851.33,54606.55,47755.22,0.51,0,1,1,3,2295,0,16,0,0
671,PAYMENT,5785.57,81300.9,75515.33,1.3,1,0,0,2,1453,0,23,0,0
45,CASH_OUT,6108.73,13718.67,7609.94,1.14,1,1,1,2,1783,0,21,0,0
388,CASH_OUT,5311.01,66593.74,61282.73,0.52,0,0,1,3,1928,0,4,0,0
214,PAYMENT,7347.15,98117.36,90770.21,1.63,1,1,0,2,524,0,22,0,0
629,TRANSFER,20366.5,233189.47,212822.97,1.05,0,1,1,0,1058,0,5,0,0
400,TRANSFER,5721.8,73157.09,67435.29,0.93,1,0,1,0,556,0,16,0,0
366,CASH_OUT,1845.85,16778.79,14932.94,1.08,1,0,1,2,1184,0,6,0,0
370,PAYMENT,14591.78,117663.25,103071.47,1.09,1,1,1,2,276,0,10,0,0
254,PAYMENT,3921.96,36079.23,32157.27,0.7,1,1,1,1,688,0,14,0,0
127,CASH_OUT,12827.48,183255.76,170428.28,0.9,0,1,0,3,1300,0,7,0,0
651,PAYMENT,900.52,5913.62,5013.1,1.93,1,1,1,2,1387,0,3,0,0
543,PAYMENT,17768.0,135229.3,117461.3,1.97,0,0,0,0,1449,0,15,0,0
478,TRANSFER,6316.79,19196.94,12880.15,1.91,0,1,0,1,1317,0,22,0,0
301,TRANSFER,13956.5,114733.84,100777.34,1.8,0,0,1,1,1139,0,13,0,0
125,PAYMENT,3502.92,23010.87,19507.95,1.98,1,1,0,2,831,0,5,0,0
26,CASH_OUT,6873.93,51516.81,44642.88,0.48,0,0,0,2,342,0,2,0,0
428,TRANSFER,119991.13,132701.17,12710.04,8.73,0,1,7,10,37,2,20,1,1
736,TRANSFER,5709.9,63744.01,58034.11,1.86,0,0,1,3,1085,0,16,0,0
593,PAYMENT,16886.41,141825.51,124939.1,1.47,0,1,1,2,359,0,17,0,0
20,TRANSFER,23625.65,172211.85,148586.2,1.52,0,1,1,3,796,0,20,0,0
121,CASH_OUT,1317.0,15253.31,13936.31,0.84,1,0,1,2,1343,0,1,0,0
393,TRANSFER,3011.99,7638.97,4626.98,1.44,0,0,0,0,1933,0,9,0,0
515,DEBIT,23380.45,150973.59,127593.14,1.86,0,0,0,1,1880,0,11,0,0
601,PAYMENT,14533.65,142604.88,128071.23,0.84,0,0,1,3,921,0,1,0,0
742,DEBIT,14936.86,41142.62,26205.76,0.61,0,0,0,2,1859,0,22,0,0
672,TRANSFER,1219.61,16145.24,14925.63,1.56,0,0,0,0,1253,0,0,0,0
416,DEBIT,10921.64,152182.62,141260.98,0.7,0,0,1,2,248,0,8,0,0
724,PAYMENT,18502.96,140001.78,121498.82,0.56,1,1,1,2,427,0,4,0,0
165,PAYMENT,20677.62,219295.28,198617.66,1.45,0,1,1,1,763,0,21,0,0
455,TRANSFER,19694.83,140201.1,120506.27,1.02,1,0,1,0,1002,0,23,0,0
437,PAYMENT,19210.93,121661.38,102450.45,0.9,0,0,0,1,2059,0,5,0,0
399,DEBIT,23494.67,241667.77,218173.1,1.01,0,0,0,1,2452,0,15,0,0
308,CASH_OUT,2695.83,18510.76,15814.93,0.36,0,1,0,2,1445,0,20,0,0
167,TRANSFER,15574.31,116223.59,100649.28,0.14,0,0,1,0,2216,0,23,0,0
162,TRANSFER,13273.08,14783.04,1509.96,0.44,0,0,0,1,1428,0,18,0,0
349,PAYMENT,5623.4,8079.63,2456.23,2.08,0,0,1,0,580,0,13,0,0
109,PAYMENT,15296.22,226615.11,211318.89,0.29,0,0,1,1,605,0,13,0,0
418,PAYMENT,9660.4,135673.38,126012.98,0.41,0,1,0,1,1707,0,10,0,0
483,PAYMENT,23079.32,207542.59,184463.27,1.58,0,1,0,2,1389,0,3,0,0
88,PAYMENT,3959.13,17789.38,13830.25,1.89,1,0,0,2,1971,0,16,0,0
743,CASH_OUT,319657.72,263396.79,0.0,12.05,1,1,6,12,106,1,23,2,1
383,PAYMENT,5270.17,47049.89,41779.72,1.95,1,0,1,1,1875,0,23,0,0
239,CASH_OUT,54474.7,65078.22,10603.52,6.73,1,1,7,18,31,1,23,2,1
94,CASH_OUT,19978.94,287935.25,267956.31,1.94,1,0,0,3,567,0,22,0,0
110,DEBIT,8475.89,27823.42,19347.53,0.12,0,0,0,2,2295,0,14,0,0
488,PAYMENT,2608.96,24344.95,21735.99,0.64,1,0,0,1,2114,0,8,0,0
211,PAYMENT,11781.42,119537.71,107756.29,0.37,0,0,1,3,1323,0,19,0,0
145,DEBIT,17779.02,196533.2,178754.18,1.94,0,0,1,1,1890,0,1,0,0
74,TRANSFER,6108.21,11873.32,5765.11,1.25,0,1,0,0,1572,0,2,0,0
690,PAYMENT,7807.63,68164.26,60356.63,1.28,0,0,1,2,436,0,18,0,0
157,DEBIT,20747.61,194154.77,173407.16,0.61,0,0,1,0,321,0,13,0,0
489,PAYMENT,2857.68,6301.55,3443.87,1.68,0,0,0,3,1282,0,9,0,0
567,PAYMENT,17752.72,253495.58,235742.86,0.29,0,0,0,1,678,0,15,0,0
261,DEBIT,11908.64,107572.6,95663.96,0.76,0,0,0,1,2142,0,21,0,0
639,DEBIT,19768.66,39457.42,19688.76,0.63,0,0,0,0,2465,0,15,0,0
534,DEBIT,224.13,820.74,596.61,1.43,1,0,0,3,1721,0,6,0,0
569,CASH_OUT,24387.57,183092.94,158705.37,1.45,0,0,1,3,711,0,17,0,0
363,TRANSFER,16246.36,194654.96,178408.6,1.39,1,0,0,2,590,0,3,0,0
113,PAYMENT,14984.71,108525.64,93540.93,0.61,0,0,1,1,1009,0,17,0,0
680,PAYMENT,4630.38,52182.6,47552.22,1.04,0,0,1,3,284,0,8,0,0
607,TRANSFER,22679.5,131339.41,108659.91,1.38,1,0,1,3,756,0,7,0,0
168,TRANSFER,16516.92,197456.05,180939.13,1.7,0,0,1,0,1225,0,0,0,0
338,DEBIT,21883.1,302713.54,280830.44,1.89,1,0,1,0,1227,0,2,0,0
197,TRANSFER,206110.46,186133.17,0.0,5.96,0,0,3,6,10,2,5,3,1
566,TRANSFER,8353.71,84249.97,75896.26,0.49,0,0,1,1,838,0,14,0,0
280,DEBIT,16445.57,121254.09,104808.52,1.43,0,0,1,2,2050,0,16,0,0
202,DEBIT,8376.19,47781.05,39404.86,1.05,0,0,0,2,579,0,10,0,0
189,TRANSFER,17253.54,245360.26,228106.72,1.0,0,1,1,0,1767,0,21,0,0
32,PAYMENT,21092.15,39859.22,18767.07,1.73,1,0,0,0,841,0,8,0,0
347,PAYMENT,1685.22,21226.04,19540.82,1.44,0,0,0,2,472,0,11,0,0
638,CASH_OUT,15003.36,90299.75,75296.39,0.36,0,0,0,1,909,0,14,0,0
634,TRANSFER,416410.5,385113.54,0.0,17.74,1,0,8,11,10,2,10,1,1
447,CASH_OUT,4795.15,10382.83,5587.68,1.37,0,0,1,2,1719,0,15,0,0
416,PAYMENT,16982.49,28165.86,11183.37,1.92,0,0,1,0,208,0,8,0,0
377,DEBIT,12338.68,43376.61,31037.93,0.22,0,1,0,3,1850,0,17,0,0
108,TRANSFER,7279.13,27740.11,20460.98,0.16,0,0,0,2,634,0,12,0,0
482,CASH_OUT,2443.07,7927.33,5484.26,2.06,0,0,1,1,2316,0,2,0,0
552,DEBIT,23213.14,159989.3,136776.16,0.11,0,0,0,0,2454,0,0,0,0
71,TRANSFER,19787.16,184099.03,164311.87,0.41,0,1,1,1,964,0,23,0,0
608,TRANSFER,182240.22,165783.6,0.0,15.27,1,0,4,12,34,0,8,4,1
601,PAYMENT,16237.54,126990.74,110753.2,1.02,0,0,0,0,1353,0,1,0,0
383,TRANSFER,103018.53,121731.16,18712.63,7.63,1,1,7,12,118,2,23,4,1
419,DEBIT,2959.38,26135.58,23176.2,0.83,0,0,1,2,2213,0,11,0,0
91,PAYMENT,13870.02,67488.65,53618.63,1.13,0,0,0,3,329,0,19,0,0
76,CASH_OUT,1170.08,2577.11,1407.03,1.56,0,0,0,0,1255,0,4,0,0
48,CASH_OUT,4800.59,56221.71,51421.12,2.1,0,0,1,3,864,0,0,0,0
442,DEBIT,17632.56,220325.44,202692.88,1.12,0,0,1,0,890,0,10,0,0
473,CASH_OUT,63443.99,57750.15,0.0,4.87,1,1,7,15,6,1,17,1,1
313,TRANSFER,191097.95,207949.67,16851.72,11.9,1,1,5,9,88,0,1,4,1
711,PAYMENT,12032.64,17664.63,5631.99,2.08,0,0,0,1,2191,0,15,0,0
743,CASH_OUT,1640.95,2386.72,745.77,1.36,0,0,0,0,2341,0,23,0,0
395,PAYMENT,15454.31,79703.01,64248.7,0.23,0,0,1,0,350,0,11,0,0
64,CASH_OUT,10907.49,119292.65,108385.16,1.78,0,0,1,0,2135,0,16,0,0
69,PAYMENT,12711.19,53389.57,40678.38,2.08,0,0,1,0,310,0,21,0,0
181,TRANSFER,13164.22,176077.55,162913.33,0.71,0,1,1,0,929,0,13,0,0
278,TRANSFER,2677.41,21664.62,18987.21,1.51,1,1,0,2,2220,0,14,0,0
575,PAYMENT,2990.87,4899.78,1908.91,0.79,0,0,0,1,968,0,23,0,0
695,PAYMENT,16980.78,176103.83,159123.05,0.77,0,0,0,2,2175,0,23,0,0
444,DEBIT,17381.72,175538.17,158156.45,0.38,0,0,0,0,2244,0,12,0,0
645,CASH_OUT,115271.26,115605.48,334.22,9.65,1,1,6,17,95,1,21,2,1
710,TRANSFER,23067.5,203916.02,180848.52,0.53,1,0,1,3,1426,0,14,0,0
389,PAYMENT,6785.99,20508.55,13722.56,1.57,0,1,1,0,708,0,5,0,0
551,PAYMENT,2843.23,30474.32,27631.09,1.46,0,1,0,2,2105,0,23,0,0
370,PAYMENT,21961.97,272193.54,250231.57,1.18,0,0,1,2,1841,0,10,0,0
75,PAYMENT,12828.21,23808.0,10979.79,0.73,0,0,0,1,1595,0,3,0,0
532,TRANSFER,21272.06,277912.46,256640.4,0.82,0,0,0,1,943,0,4,0,0
115,DEBIT,21973.96,306484.61,284510.65,1.83,0,0,1,0,1447,0,19,0,0
333,CASH_OUT,1991.11,17742.74,15751.63,0.79,0,0,0,0,1535,0,21,0,0
444,DEBIT,1106.76,6822.76,5716.0,1.95,0,0,0,0,1736,0,12,0,0
196,CASH_OUT,20558.85,220331.81,199772.96,1.27,0,0,0,0,498,0,4,0,0
737,CASH_OUT,22567.35,31236.77,8669.42,1.76,1,0,0,1,1999,0,17,0,0
288,TRANSFER,350529.51,391614.48,41084.97,12.49,1,1,5,10,143,2,0,4,1
327,DEBIT,10296.61,90426.22,80129.61,1.01,0,1,1,1,2283,0,15,0,0
219,PAYMENT,11109.5,121125.07,110015.57,1.86,1,0,1,2,593,0,3,0,0
558,CASH_OUT,5295.27,42507.28,37212.01,1.34,0,1,0,3,2157,0,6,0,0
275,TRANSFER,20427.29,226070.69,205643.4,1.69,0,0,0,3,2263,0,11,0,0
308,CASH_OUT,16157.34,179066.04,162908.7,1.29,0,0,0,1,2047,0,20,0,0
345,CASH_OUT,23980.93,262135.88,238154.95,2.17,0,1,0,3,2242,0,9,0,0
562,PAYMENT,13629.45,159992.48,146363.03,1.19,0,0,1,3,380,0,10,0,0
594,PAYMENT,10864.9,28350.36,17485.46,0.42,0,1,1,1,1273,0,18,0,0
37,TRANSFER,115751.49,125248.94,9497.45,15.03,1,1,3,12,106,2,13,1,1
254,PAYMENT,13648.04,183072.8,169424.76,0.57,0,0,1,1,1123,0,14,0,0
357,TRANSFER,21313.93,279322.9,258008.97,1.26,0,0,0,0,1355,0,21,0,0
30,DEBIT,12507.15,174714.96,162207.81,1.41,0,0,1,2,1557,0,6,0,0
375,PAYMENT,24336.38,301514.33,277177.95,1.91,0,0,0,2,2112,0,15,0,0
134,DEBIT,3597.21,19309.9,15712.69,1.04,0,0,1,1,454,0,14,0,0
610,DEBIT,1935.43,22729.25,20793.82,1.76,0,0,0,2,1839,0,10,0,0
669,PAYMENT,9822.12,76912.78,67090.66,1.74,0,0,0,3,264,0,21,0,0
244,PAYMENT,1205.49,18043.4,16837.91,1.93,0,0,1,1,2384,0,4,0,0
507,CASH_OUT,3337.62,26923.94,23586.32,0.56,0,1,1,0,1311,0,3,0,0
107,DEBIT,5721.88,58472.24,52750.36,0.79,0,0,1,0,2238,0,11,0,0
427,DEBIT,9201.03,30550.78,21349.75,0.77,0,1,1,2,704,0,19,0,0
207,TRANSFER,16744.24,148907.77,132163.53,1.96,1,0,1,3,1649,0,15,0,0
151,TRANSFER,24132.04,227423.51,203291.47,0.97,0,0,0,0,1471,0,7,0,0
611,CASH_OUT,13406.02,66284.07,52878.05,0.16,1,0,1,2,539,0,11,0,0
500,CASH_OUT,190017.29,181605.91,0.0,7.08,1,0,7,11,169,0,20,4,1
230,DEBIT,2165.11,7152.59,4987.48,0.98,0,0,1,2,256,0,14,0,0
680,PAYMENT,22261.37,234732.05,212470.68,0.6,0,0,0,0,915,0,8,0,0
96,TRANSFER,9062.32,86911.83,77849.51,0.72,0,0,0,3,2001,0,0,0,0
278,CASH_OUT,14330.74,71172.99,56842.25,0.21,0,0,0,0,2477,0,14,0,0
317,TRANSFER,2454.43,14572.89,12118.46,2.1,0,0,1,1,1027,0,5,0,0
177,CASH_OUT,86903.06,88381.94,1478.88,14.4,0,1,3,7,107,0,9,2,1
19,DEBIT,6177.16,56084.73,49907.57,1.54,1,0,0,0,484,0,19,0,0
180,DEBIT,11031.97,124719.86,113687.89,1.92,0,1,1,3,1495,0,12,0,0
561,PAYMENT,18283.62,223883.75,205600.13,2.06,1,0,0,0,1639,0,9,0,0
503,PAYMENT,10840.85,135447.77,124606.92,1.78,1,1,1,0,1461,0,23,0,0
528,PAYMENT,22681.87,205770.14,183088.27,1.32,1,1,0,2,2440,0,0,0,0
353,DEBIT,19915.3,144045.28,124129.98,0.54,0,0,0,3,2035,0,17,0,0
380,TRANSFER,150068.42,172662.41,22593.99,7.99,0,1,3,13,16,2,20,3,1
118,DEBIT,11668.6,68600.19,56931.59,0.65,0,0,0,3,682,0,22,0,0
123,PAYMENT,2300.92,10484.82,8183.9,0.22,0,0,1,3,1339,0,3,0,0
166,DEBIT,15803.1,223838.62,208035.52,2.12,0,0,1,3,1236,0,22,0,0
589,PAYMENT,2048.65,23839.1,21790.45,2.12,0,0,0,1,2109,0,13,0,0
311,CASH_OUT,13167.8,184312.72,171144.92,2.12,0,0,1,1,1596,0,23,0,0
519,DEBIT,679.95,2198.93,1518.98,1.28,0,0,1,2,1664,0,15,0,0
480,PAYMENT,6909.92,9097.41,2187.49,0.53,0,0,1,0,770,0,0,0,0
15,PAYMENT,15776.68,222545.89,206769.21,1.78,0,1,1,3,447,0,15,0,0
165,TRANSFER,10829.03,70655.03,59826.0,1.0,0,0,0,2,2024,0,21,0,0
625,PAYMENT,13504.79,20690.28,7185.49,1.62,0,0,1,1,764,0,1,0,0
597,PAYMENT,15646.62,120716.53,105069.91,1.4,1,0,1,1,799,0,21,0,0
216,DEBIT,1094.55,13299.75,12205.2,0.69,0,0,1,3,1649,0,0,0,0
53,DEBIT,23981.64,195833.69,171852.05,1.64,0,0,1,0,294,0,5,0,0
211,PAYMENT,9231.9,60324.49,51092.59,1.37,0,0,0,1,2034,0,19,0,0
500,DEBIT,2127.92,16241.39,14113.47,0.16,1,0,0,1,644,0,20,0,0
706,CASH_OUT,6508.95,63264.17,56755.22,1.08,0,0,0,3,604,0,10,0,0
607,TRANSFER,449616.01,433845.41,0.0,3.53,1,0,3,5,147,1,7,2,1
534,PAYMENT,11644.28,170527.5,158883.22,0.18,0,0,1,0,2141,0,6,0,0
314,CASH_OUT,3647.21,37639.51,33992.3,1.18,0,0,1,3,2380,0,2,0,0
461,TRANSFER,3424.05,12919.51,9495.46,0.4,0,0,1,3,1797,0,5,0,0
78,CASH_OUT,16745.51,207634.01,190888.5,1.95,0,0,1,3,495,0,6,0,0
380,PAYMENT,9720.71,64187.66,54466.95,0.74,1,0,1,3,1416,0,20,0,0
575,PAYMENT,5524.15,72637.63,67113.48,0.83,0,1,0,0,869,0,23,0,0
417,DEBIT,3557.4,48907.59,45350.19,1.22,1,1,1,0,1334,0,9,0,0
451,TRANSFER,155419.87,145640.12,0.0,12.91,1,1,7,9,65,0,19,4,1
138,CASH_OUT,4527.58,60469.91,55942.33,0.54,0,0,0,3,2204,0,18,0,0
85,PAYMENT,23979.76,341153.62,317173.86,1.6,0,0,0,2,600,0,13,0,0
735,DEBIT,9959.59,54637.92,44678.33,0.37,0,0,1,3,771,0,15,0,0
250,TRANSFER,12499.39,41229.65,28730.26,1.01,0,0,1,3,1483,0,10,0,0
108,DEBIT,2001.41,7829.7,5828.29,0.22,0,0,0,2,1294,0,12,0,0
277,TRANSFER,11081.36,101719.5,90638.14,0.59,0,0,0,0,1153,0,13,0,0
164,TRANSFER,24907.0,366549.88,341642.88,0.99,1,0,0,3,890,0,20,0,0
181,TRANSFER,2471.32,18286.21,15814.89,0.81,0,0,1,2,756,0,13,0,0
266,PAYMENT,13506.0,49425.68,35919.68,1.14,0,1,0,1,504,0,2,0,0
213,CASH_OUT,4391.94,61591.59,57199.65,0.19,0,0,0,2,1663,0,21,0,0
187,PAYMENT,18059.63,75517.97,57458.34,0.51,0,0,0,1,2267,0,19,0,0
189,PAYMENT,16333.86,168477.38,152143.52,1.11,0,1,0,2,548,0,21,0,0
264,CASH_OUT,3188.09,20910.31,17722.22,0.76,0,1,1,2,1021,0,0,0,0
666,PAYMENT,18862.16,56217.14,37354.98,2.04,1,0,1,1,1692,0,18,0,0
180,CASH_OUT,17966.24,256907.93,238941.69,1.5,0,0,1,1,1187,0,12,0,0
236,PAYMENT,7396.64,106160.58,98763.94,0.93,0,1,0,3,1881,0,20,0,0
523,PAYMENT,3057.55,36901.8,33844.25,0.69,0,0,1,3,2286,0,19,0,0
572,CASH_OUT,16213.26,112410.66,96197.4,0.47,0,0,1,1,1160,0,20,0,0
483,TRANSFER,11322.27,70601.69,59279.42,0.68,0,0,1,0,856,0,3,0,0
655,PAYMENT,13527.97,130905.0,117377.03,0.25,0,0,0,0,1894,0,7,0,0
569,PAYMENT,5559.87,31094.03,25534.16,1.34,0,0,1,1,1754,0,17,0,0
327,CASH_OUT,16503.1,146549.96,130046.86,0.74,0,1,1,0,2409,0,15,0,0
530,PAYMENT,13012.66,72487.68,59475.02,1.84,1,1,1,2,1310,0,2,0,0
237,CASH_OUT,14778.71,193986.09,179207.38,0.77,0,0,1,3,1425,0,21,0,0
594,PAYMENT,24912.98,80236.29,55323.31,1.19,0,1,0,2,2020,0,18,0,0
474,DEBIT,15707.72,110602.23,94894.51,1.17,0,0,0,0,417,0,18,0,0
374,DEBIT,19913.14,129987.83,110074.69,1.21,0,1,0,0,1031,0,14,0,0
317,CASH_OUT,877.9,9390.61,8512.71,1.01,0,0,1,0,1288,0,5,0,0
400,PAYMENT,14563.7,17300.4,2736.7,2.01,0,0,0,2,1193,0,16,0,0
495,PAYMENT,7077.73,92393.33,85315.6,0.93,0,0,0,0,1817,0,15,0,0
15,CASH_OUT,11542.72,167046.24,155503.52,1.58,0,0,1,1,822,0,15,0,0
96,PAYMENT,15332.83,226977.39,211644.56,1.47,0,1,0,2,1957,0,0,0,0
95,CASH_OUT,22978.07,282974.9,259996.83,0.32,0,1,0,0,285,0,23,0,0
176,TRANSFER,18119.59,159049.85,140930.26,1.86,1,0,1,2,2333,0,8,0,0
88,DEBIT,2648.82,10463.38,7814.56,1.79,0,1,0,0,1582,0,16,0,0
681,DEBIT,4832.52,9455.18,4622.66,1.04,0,0,1,2,688,0,9,0,0
266,CASH_OUT,14232.0,52356.49,38124.49,1.53,0,0,0,0,2442,0,2,0,0
349,TRANSFER,450.96,2592.58,2141.62,0.42,1,0,1,3,1817,0,13,0,0
449,PAYMENT,6468.94,94894.12,88425.18,0.17,0,0,1,1,1959,0,17,0,0
415,TRANSFER,203722.66,233723.25,30000.59,11.29,1,1,6,15,176,2,7,1,1
354,PAYMENT,6657.22,86393.46,79736.24,0.14,0,1,0,2,2024,0,18,0,0
209,TRANSFER,4750.19,40269.8,35519.61,1.88,0,0,1,0,1454,0,17,0,0
346,PAYMENT,23983.35,322306.69,298323.34,0.69,0,0,1,3,1752,0,10,0,0
238,PAYMENT,20406.02,247398.59,226992.57,1.69,0,1,0,1,423,0,22,0,0
600,TRANSFER,1147.45,7717.75,6570.3,1.9,0,1,0,2,1786,0,0,0,0
726,TRANSFER,296206.68,252339.32,0.0,16.5,0,1,8,19,179,0,6,3,1
739,TRANSFER,1725.4,3694.79,1969.39,1.34,0,0,1,1,1079,0,19,0,0
130,PAYMENT,13372.71,142607.36,129234.65,1.09,0,0,0,3,876,0,10,0,0
261,TRANSFER,271405.67,254497.94,0.0,17.13,1,1,6,8,94,2,21,4,1
583,PAYMENT,176.22,1711.72,1535.5,2.06,1,1,0,3,1917,0,7,0,0
295,PAYMENT,15501.65,29746.48,14244.83,0.52,0,1,1,1,259,0,7,0,0
281,PAYMENT,23017.02,57878.17,34861.15,2.07,0,0,1,1,184,0,17,0,0
625,TRANSFER,59979.09,60249.48,270.39,15.27,1,0,2,4,23,2,1,3,1
400,DEBIT,23745.92,278963.85,255217.93,1.94,0,0,0,3,1445,0,16,0,0
136,CASH_OUT,70781.0,81893.09,11112.09,13.53,1,0,8,15,57,2,16,2,1
528,CASH_OUT,13592.04,139543.97,125951.93,2.16,1,0,1,0,1038,0,0,0,0
354,PAYMENT,10855.95,54797.37,43941.42,0.35,0,0,1,0,514,0,18,0,0
157,TRANSFER,18117.51,69097.62,50980.11,1.98,0,0,1,2,1967,0,13,0,0
238,CASH_OUT,21066.29,291185.7,270119.41,0.74,0,0,0,3,1833,0,22,0,0
400,CASH_OUT,19031.37,158210.31,139178.94,1.47,0,0,1,1,1577,0,16,0,0
134,CASH_OUT,19479.73,237502.89,218023.16,1.67,0,0,0,2,770,0,14,0,0
673,PAYMENT,22988.63,145309.36,122320.73,1.94,1,0,0,1,1659,0,1,0,0
39,CASH_OUT,6499.8,77189.95,70690.15,1.22,0,1,0,1,125,0,15,0,0
214,CASH_OUT,4589.76,44194.6,39604.84,0.58,0,0,0,1,1413,0,22,0,0
139,TRANSFER,842.82,4536.87,3694.05,1.99,0,1,1,0,1005,0,19,0,0
5,PAYMENT,20735.56,90913.66,70178.1,0.72,0,0,0,0,774,0,5,0,0
234,DEBIT,2829.92,21131.05,18301.13,0.9,1,0,0,1,1440,0,18,0,0
98,CASH_OUT,439465.63,466432.09,26966.46,13.08,1,1,3,8,122,0,2,3,1
434,CASH_OUT,218364.68,210918.81,0.0,8.24,0,1,8,16,32,2,2,1,1
269,DEBIT,24798.19,108445.09,83646.9,2.0,1,0,0,2,301,0,5,0,0
31,TRANSFER,13454.36,59278.72,45824.36,1.84,0,0,1,1,1212,0,7,0,0
646,DEBIT,6113.08,80178.3,74065.22,0.69,0,1,0,0,1940,0,22,0,0
215,PAYMENT,21275.74,317990.8,296715.06,0.33,0,0,0,0,971,0,23,0,0
18,PAYMENT,21419.26,252978.05,231558.79,0.14,0,0,1,2,1993,0,18,0,0
343,PAYMENT,10350.23,38391.6,28041.37,1.69,0,0,0,3,1521,0,7,0,0
639,PAYMENT,3138.17,8436.2,5298.03,0.73,0,0,1,1,1589,0,15,0,0
568,DEBIT,10403.62,123282.61,112878.99,1.89,0,0,1,0,1447,0,16,0,0
719,DEBIT,5935.73,51970.57,46034.84,1.72,0,0,1,2,2160,0,23,0,0
358,TRANSFER,16688.81,219174.97,202486.16,0.4,0,0,0,3,235,0,22,0,0
